,BEGDATE,COUNTY,DIR,PEAKHR,SITE,TRUCKS,TYPE,PEAKVOL,Price,Row Count,Row Count - TrafficCounts.txt,TOTVOL,late night,early morning,morning,afternoon,evening,night,late_night_median,early_morning_median,morning_median,afternoon_median,evening_median,night_median
4164,26-03-2017,77,E,15,299,,N,510,0.55,1,1,6023,212,314,1276,1933,1643,645,517,2453,4876,5346,5117,2118
4165,26-03-2017,77,E,15,197,,N,1178,2,1,1,14529,670,618,3153,4392,3921,1775,517,2453,4876,5346,5117,2118
4166,26-03-2017,77,N,14,102,,N,1323,0.82,1,1,14609,603,536,2972,4726,3924,1848,517,2453,4876,5346,5117,2118
4167,27-03-2017,75,E,18,104,,N,1252,0.28,1,1,14727,272,2069,3263,3512,4175,1436,517,2453,4876,5346,5117,2118
4168,27-03-2017,75,E,8,38,,N,1725,1.5,1,1,20831,363,3787,5272,5084,4889,1436,517,2453,4876,5346,5117,2118
4169,27-03-2017,75,E,17,336,,N,2053,1.64,1,1,24979,818,3136,5966,5806,6663,2590,517,2453,4876,5346,5117,2118
4170,27-03-2017,75,E,18,130,,B,5742,1.3,1,1,86522,3676,11653,20008,19265,19597,12323,517,2453,4876,5346,5117,2118
4171,27-03-2017,75,N,8,175,,N,1444,1.09,1,1,20029,423,3104,4865,5145,4757,1735,517,2453,4876,5346,5117,2118
4172,27-03-2017,75,N,18,154,,N,2333,1.37,1,1,31645,1365,3937,6116,7623,7769,4835,517,2453,4876,5346,5117,2118
4173,27-03-2017,77,E,18,299,,N,780,0.55,1,1,6986,105,1227,1389,1545,2158,562,517,2453,4876,5346,5117,2118
4174,27-03-2017,77,E,18,197,,N,1863,2,1,1,23443,387,3147,5634,5982,6193,2100,517,2453,4876,5346,5117,2118
4175,27-03-2017,77,N,18,102,,N,1760,0.82,1,1,20374,346,1917,4249,5550,6196,2116,517,2453,4876,5346,5117,2118
4176,28-03-2017,75,E,18,104,,N,1298,0.28,1,1,14947,248,2241,3146,3435,4355,1522,517,2453,4876,5346,5117,2118
4177,28-03-2017,75,E,9,38,,N,1756,1.5,1,1,20885,328,3865,5209,4908,4945,1630,517,2453,4876,5346,5117,2118
4178,28-03-2017,75,E,18,336,,N,1985,1.64,1,1,23674,696,2588,5311,5835,6722,2522,517,2453,4876,5346,5117,2118
4179,28-03-2017,75,E,12,130,,B,5058,1.3,1,1,79687,2503,11731,18977,16899,16964,12613,517,2453,4876,5346,5117,2118
4180,28-03-2017,75,N,8,175,,N,1448,1.09,1,1,20493,542,3114,4920,5268,4793,1856,517,2453,4876,5346,5117,2118
4181,28-03-2017,75,N,18,154,,N,2387,1.37,1,1,31163,1261,3808,6109,7295,8009,4681,517,2453,4876,5346,5117,2118
4182,28-03-2017,77,E,18,299,,N,637,0.55,1,1,6946,106,1271,1440,1582,1998,549,517,2453,4876,5346,5117,2118
4183,28-03-2017,77,E,18,197,,N,1833,2,1,1,23706,378,3248,5703,6066,6155,2156,517,2453,4876,5346,5117,2118
4184,28-03-2017,77,N,17,102,,N,1625,0.82,1,1,20210,324,1949,4330,5760,5705,2142,517,2453,4876,5346,5117,2118
4185,29-03-2017,75,E,8,38,,N,1702,1.5,1,1,21194,324,3805,5188,5148,5077,1652,517,2453,4876,5346,5117,2118
4186,29-03-2017,75,E,18,104,,N,1282,0.28,1,1,14785,278,2030,2849,3406,4317,1905,517,2453,4876,5346,5117,2118
4187,29-03-2017,75,E,17,336,,N,2099,1.64,1,1,26116,645,2847,6473,6250,6893,3008,517,2453,4876,5346,5117,2118
4188,29-03-2017,75,E,16,130,,B,5456,1.3,1,1,86741,3170,10257,19156,20749,20022,13387,517,2453,4876,5346,5117,2118
4189,29-03-2017,75,N,8,175,,N,1498,1.09,1,1,21021,495,3270,4986,5237,5107,1926,517,2453,4876,5346,5117,2118
4190,29-03-2017,75,N,18,154,,N,2466,1.37,1,1,31861,1232,3838,6099,7693,8295,4704,517,2453,4876,5346,5117,2118
4191,29-03-2017,77,E,18,299,,N,674,0.55,1,1,6998,103,1258,1449,1621,1943,624,517,2453,4876,5346,5117,2118
4192,29-03-2017,77,E,18,197,,N,1901,2,1,1,24523,389,3217,5675,6213,6739,2290,517,2453,4876,5346,5117,2118
4193,29-03-2017,77,N,18,102,,N,1561,0.82,1,1,19865,290,1911,4116,5627,5627,2294,517,2453,4876,5346,5117,2118
4194,30-03-2017,75,E,9,38,,N,1756,1.5,1,1,21345,353,3767,5316,5065,5117,1727,517,2453,4876,5346,5117,2118
4195,30-03-2017,75,E,18,104,,N,1418,0.28,1,1,15399,284,2117,3003,3544,4590,1861,517,2453,4876,5346,5117,2118
4196,30-03-2017,75,E,17,336,,N,2398,1.64,1,1,29178,778,3016,7496,7232,7685,2971,517,2453,4876,5346,5117,2118
4197,30-03-2017,75,E,18,130,,N,5840,1.3,1,1,93025,4470,12126,20092,20633,21012,14692,517,2453,4876,5346,5117,2118
4198,30-03-2017,75,N,8,175,,N,1448,1.09,1,1,20988,587,3174,4932,5270,4928,2097,517,2453,4876,5346,5117,2118
4199,30-03-2017,75,N,18,154,,N,2500,1.37,1,1,32881,1327,3804,6308,7751,8454,5237,517,2453,4876,5346,5117,2118
4200,30-03-2017,77,E,18,299,,N,675,0.55,1,1,7156,101,1225,1457,1670,2025,678,517,2453,4876,5346,5117,2118
4201,30-03-2017,77,E,18,197,,N,1873,2,1,1,24236,369,3176,5755,6188,6355,2393,517,2453,4876,5346,5117,2118
4202,30-03-2017,77,N,18,102,,N,1740,0.82,1,1,20486,384,1963,4207,5730,5809,2393,517,2453,4876,5346,5117,2118
4203,31-03-2017,75,E,8,38,,N,1721,1.5,1,1,22397,359,3799,5426,5347,5297,2169,517,2453,4876,5346,5117,2118
4204,31-03-2017,75,E,17,104,,N,1428,0.28,1,1,16650,359,2024,3000,4048,4973,2246,517,2453,4876,5346,5117,2118
4205,31-03-2017,75,E,17,336,,A,2387,1.64,1,1,28726,883,2762,6512,7491,7493,3585,517,2453,4876,5346,5117,2118
4206,31-03-2017,75,E,19,130,,B,5557,1.3,1,1,93775,4131,11253,20585,20883,20547,16376,517,2453,4876,5346,5117,2118
4207,31-03-2017,75,N,8,175,,N,1448,1.09,1,1,21382,591,3149,5170,5123,4948,2401,517,2453,4876,5346,5117,2118
4208,31-03-2017,75,N,18,154,,N,2384,1.37,1,1,34115,1490,3686,6370,8269,8538,5762,517,2453,4876,5346,5117,2118
4209,31-03-2017,77,E,17,299,,N,653,0.55,1,1,7683,122,1159,1613,1846,2134,809,517,2453,4876,5346,5117,2118
4210,31-03-2017,77,E,17,197,,N,1792,2,1,1,25028,429,3180,5673,6441,6288,3017,517,2453,4876,5346,5117,2118
4211,31-03-2017,77,N,17,102,,N,1801,0.82,1,1,23017,454,2019,4617,6397,6475,3055,517,2453,4876,5346,5117,2118
4212,1/4/2017,75,E,12,38,,N,1503,1.5,1,1,18837,466,1514,5084,5285,4241,2247,517,2453,4876,5346,5117,2118
4213,1/4/2017,75,E,12,104,,N,1308,0.28,1,1,16156,551,1050,4145,4695,3513,2202,517,2453,4876,5346,5117,2118
4214,1/4/2017,75,E,12,336,,N,2875,1.64,1,1,31120,1163,2080,9032,8620,6233,3992,517,2453,4876,5346,5117,2118
4215,1/4/2017,75,E,18,130,,B,5408,1.3,1,1,85655,6161,8092,17693,17440,19507,16762,517,2453,4876,5346,5117,2118
4216,1/4/2017,75,N,12,175,,N,1112,1.09,1,1,15885,742,1236,3881,4166,3659,2201,517,2453,4876,5346,5117,2118
4217,1/4/2017,75,N,15,154,,N,1885,1.37,1,1,28661,1898,2174,5167,7105,6772,5545,517,2453,4876,5346,5117,2118
4218,1/4/2017,77,E,15,299,,N,527,0.55,1,1,6833,203,612,1556,1991,1657,814,517,2453,4876,5346,5117,2118
4219,1/4/2017,77,E,13,197,,N,1484,2,1,1,19999,604,1300,4730,5680,4859,2826,517,2453,4876,5346,5117,2118
4220,1/4/2017,77,N,14,102,,N,1494,0.82,1,1,19121,724,855,4359,5688,4750,2745,517,2453,4876,5346,5117,2118
4221,2/4/2017,75,E,14,38,,N,1276,1.5,1,1,15486,489,940,3847,4883,3771,1556,517,2453,4876,5346,5117,2118
4222,2/4/2017,75,E,13,104,,A,1185,0.28,1,1,14139,631,822,3577,4309,3336,1464,517,2453,4876,5346,5117,2118
4223,2/4/2017,75,E,12,336,,A,2854,1.64,1,1,28203,1107,1502,8263,8157,5955,3219,517,2453,4876,5346,5117,2118
4224,2/4/2017,75,E,18,130,,B,5311,1.3,1,1,80568,5995,5559,17042,17367,19469,15136,517,2453,4876,5346,5117,2118
4225,2/4/2017,75,N,13,175,,N,1134,1.09,1,1,13531,645,808,3060,4092,3394,1532,517,2453,4876,5346,5117,2118
4226,2/4/2017,75,N,15,154,,N,1777,1.37,1,1,25418,1818,1699,4023,6609,6416,4853,517,2453,4876,5346,5117,2118
4227,2/4/2017,77,E,14,299,,N,510,0.55,1,1,6067,210,430,1321,1881,1586,639,517,2453,4876,5346,5117,2118
4228,2/4/2017,77,E,13,197,,N,1191,2,1,1,15474,700,714,3427,4736,4012,1885,517,2453,4876,5346,5117,2118
4229,2/4/2017,77,N,15,102,,N,1291,0.82,1,1,15189,632,704,3329,4839,3838,1847,517,2453,4876,5346,5117,2118
4230,3/4/2017,75,E,8,38,,N,1760,1.5,1,1,21308,371,3825,5382,5312,4874,1544,517,2453,4876,5346,5117,2118
4231,3/4/2017,75,E,17,104,,A,1214,0.28,1,1,14314,477,2006,2794,3387,4133,1517,517,2453,4876,5346,5117,2118
4232,3/4/2017,75,E,17,336,,A,1891,1.64,1,1,25195,1112,2995,6329,5941,6367,2451,517,2453,4876,5346,5117,2118
4233,3/4/2017,75,E,10,130,,B,5415,1.3,1,1,84134,5814,10920,19888,18231,17081,12200,517,2453,4876,5346,5117,2118
4234,3/4/2017,75,N,18,175,,A,1469,1.09,1,1,20758,561,3056,5162,5272,4907,1800,517,2453,4876,5346,5117,2118
4235,3/4/2017,75,N,18,154,,N,2362,1.37,1,1,31698,1496,3845,6277,7708,7806,4566,517,2453,4876,5346,5117,2118
4236,3/4/2017,77,E,18,299,,N,673,0.55,1,1,6878,140,1260,1364,1563,2047,504,517,2453,4876,5346,5117,2118
4237,3/4/2017,77,E,18,197,,N,1756,2,1,1,23300,417,3090,5576,5990,6042,2185,517,2453,4876,5346,5117,2118
4238,3/4/2017,77,N,18,102,,N,1680,0.82,1,1,20776,390,2023,4477,5944,5815,2127,517,2453,4876,5346,5117,2118
4239,4/4/2017,75,E,8,38,,N,1783,1.5,1,1,20403,350,3886,5254,4899,4653,1361,517,2453,4876,5346,5117,2118
4240,4/4/2017,75,E,17,104,,N,1223,0.28,1,1,14013,312,2002,2728,3392,4092,1487,517,2453,4876,5346,5117,2118
4241,4/4/2017,75,E,18,336,,N,2054,1.64,1,1,25420,834,2869,6308,6108,6591,2710,517,2453,4876,5346,5117,2118
4242,4/4/2017,75,E,18,130,,B,5745,1.3,1,1,92153,4956,13047,20417,19467,20917,13349,517,2453,4876,5346,5117,2118
4243,4/4/2017,75,N,9,175,,N,1496,1.09,1,1,20797,560,3175,5176,5242,4812,1832,517,2453,4876,5346,5117,2118
4244,4/4/2017,75,N,18,154,,N,2426,1.37,1,1,31461,1336,3757,6024,7685,8111,4548,517,2453,4876,5346,5117,2118
4245,4/4/2017,77,E,18,299,,N,604,0.55,1,1,6585,116,1239,1452,1510,1826,442,517,2453,4876,5346,5117,2118
4246,4/4/2017,77,E,18,197,,N,1788,2,1,1,22644,386,3306,5705,5653,5750,1844,517,2453,4876,5346,5117,2118
4247,4/4/2017,77,N,18,102,,N,1625,0.82,1,1,19617,371,1988,4401,5492,5405,1960,517,2453,4876,5346,5117,2118
4248,5/4/2017,75,E,8,38,,N,1769,1.5,1,1,21366,320,3854,5298,5009,5054,1831,517,2453,4876,5346,5117,2118
4249,5/4/2017,75,E,17,104,,N,1266,0.28,1,1,14646,318,2110,2722,3479,4229,1788,517,2453,4876,5346,5117,2118
4250,5/4/2017,75,E,17,336,,N,2029,1.64,1,1,25647,781,2927,6487,6064,6620,2768,517,2453,4876,5346,5117,2118
4251,5/4/2017,75,E,9,130,,B,5585,1.3,1,1,81775,4449,12677,18718,16391,17118,12422,517,2453,4876,5346,5117,2118
4252,5/4/2017,75,N,8,175,,N,1493,1.09,1,1,21021,549,3227,5104,5318,4885,1938,517,2453,4876,5346,5117,2118
4253,5/4/2017,75,N,18,154,,N,2371,1.37,1,1,31682,1301,3713,6132,7685,8111,4740,517,2453,4876,5346,5117,2118
4254,5/4/2017,77,E,18,299,,N,644,0.55,1,1,7021,93,1253,1495,1621,1934,625,517,2453,4876,5346,5117,2118
4255,5/4/2017,77,E,18,197,,N,1761,2,1,1,24145,392,3224,5670,6239,6213,2407,517,2453,4876,5346,5117,2118
4256,5/4/2017,77,N,18,102,,N,1640,0.82,1,1,20532,329,1959,4297,5786,5866,2295,517,2453,4876,5346,5117,2118
4257,6/4/2017,75,E,18,104,,N,1248,0.28,1,1,14795,291,1927,2755,3507,4427,1888,517,2453,4876,5346,5117,2118
4258,6/4/2017,75,E,8,38,,N,1734,1.5,1,1,21406,386,3832,5206,5062,5152,1768,517,2453,4876,5346,5117,2118
4259,6/4/2017,75,E,18,336,,A,2087,1.64,1,1,26837,945,2800,5962,6502,7206,3422,517,2453,4876,5346,5117,2118
4260,6/4/2017,75,E,17,130,,B,5895,1.3,1,1,92791,4112,12924,21280,21444,21608,11423,517,2453,4876,5346,5117,2118
4261,6/4/2017,75,N,16,175,,N,1415,1.09,1,1,20986,570,3131,5114,5268,4828,2075,517,2453,4876,5346,5117,2118
4262,6/4/2017,75,N,18,154,,A,2374,1.37,1,1,32656,1528,3802,6059,7798,8232,5237,517,2453,4876,5346,5117,2118
4263,6/4/2017,77,E,18,299,,N,613,0.55,1,1,6924,141,1190,1344,1648,1966,635,517,2453,4876,5346,5117,2118
4264,6/4/2017,77,E,18,197,,N,1814,2,1,1,24048,382,3153,5524,6187,6378,2424,517,2453,4876,5346,5117,2118
4265,6/4/2017,77,N,18,102,,N,1783,0.82,1,1,20770,396,1966,4108,5785,6027,2488,517,2453,4876,5346,5117,2118
4266,7/4/2017,75,E,8,38,,N,1688,1.5,1,1,22569,370,3653,5590,5330,5438,2188,517,2453,4876,5346,5117,2118
4267,7/4/2017,75,E,17,104,,N,1403,0.28,1,1,16511,350,1916,3164,4104,4756,2221,517,2453,4876,5346,5117,2118
4268,7/4/2017,75,E,17,336,,A,2360,1.64,1,1,30232,1053,2839,6551,7620,8081,4088,517,2453,4876,5346,5117,2118
4269,7/4/2017,75,E,18,130,,B,5787,1.3,1,1,94533,2790,11321,21664,20444,21285,17029,517,2453,4876,5346,5117,2118
4270,7/4/2017,75,N,8,175,,A,1457,1.09,1,1,20716,549,3111,4405,5409,4840,2402,517,2453,4876,5346,5117,2118
4271,7/4/2017,75,N,18,154,,N,2341,1.37,1,1,33683,1640,3828,6047,8078,8291,5799,517,2453,4876,5346,5117,2118
4272,7/4/2017,77,E,17,299,,N,687,0.55,1,1,7443,131,1152,1429,1812,2167,752,517,2453,4876,5346,5117,2118
4273,7/4/2017,77,E,18,197,,N,1797,2,1,1,24692,423,3102,5759,6162,6321,2925,517,2453,4876,5346,5117,2118
4274,7/4/2017,77,N,18,102,,N,1829,0.82,1,1,22505,410,2001,4422,6224,6486,2962,517,2453,4876,5346,5117,2118
4275,8/4/2017,75,E,12,38,,N,1468,1.5,1,1,18980,481,1490,5114,5335,4322,2238,517,2453,4876,5346,5117,2118
4276,8/4/2017,75,E,16,104,,N,1139,0.28,1,1,15420,517,993,3502,4414,3570,2424,517,2453,4876,5346,5117,2118
4277,8/4/2017,75,E,12,336,,N,2142,1.64,1,1,28058,1180,1915,6739,7662,6148,4414,517,2453,4876,5346,5117,2118
4278,8/4/2017,75,E,17,130,,N,5689,1.3,1,1,92692,6080,8288,19255,20613,21308,17148,517,2453,4876,5346,5117,2118
4279,8/4/2017,75,N,13,175,,N,1129,1.09,1,1,15682,663,1230,3763,4253,3806,1967,517,2453,4876,5346,5117,2118
4280,8/4/2017,75,N,14,154,,N,1770,1.37,1,1,27967,1844,2141,4801,6964,6654,5563,517,2453,4876,5346,5117,2118
4281,8/4/2017,77,E,16,299,,N,588,0.55,1,1,6439,175,596,1417,1936,1560,755,517,2453,4876,5346,5117,2118
4282,8/4/2017,77,E,13,197,,N,1472,2,1,1,19547,600,1309,4488,5646,4698,2806,517,2453,4876,5346,5117,2118
4283,8/4/2017,77,N,15,102,,N,1450,0.82,1,1,18725,586,911,4093,5631,4849,2655,517,2453,4876,5346,5117,2118
4284,9/4/2017,75,E,14,38,,N,1339,1.5,1,1,15663,504,962,3967,4744,3807,1679,517,2453,4876,5346,5117,2118
4285,9/4/2017,75,E,13,104,,A,1119,0.28,1,1,13913,689,908,3201,4209,3328,1578,517,2453,4876,5346,5117,2118
4286,9/4/2017,75,E,12,336,,N,2317,1.64,1,1,25533,1166,1138,6306,7590,5886,3447,517,2453,4876,5346,5117,2118
4287,9/4/2017,75,E,18,130,,A,5560,1.3,1,1,89372,6916,5530,18688,20776,20751,16711,517,2453,4876,5346,5117,2118
4288,9/4/2017,75,N,13,175,,N,1157,1.09,1,1,12909,634,761,2901,3987,3042,1584,517,2453,4876,5346,5117,2118
4289,9/4/2017,75,N,16,154,,N,1673,1.37,1,1,24908,1802,1600,3984,6335,6327,4860,517,2453,4876,5346,5117,2118
4290,9/4/2017,77,E,14,299,,N,527,0.55,1,1,5767,205,396,1172,1798,1559,637,517,2453,4876,5346,5117,2118
4291,9/4/2017,77,E,14,197,,N,1251,2,1,1,15086,688,691,3303,4550,3992,1862,517,2453,4876,5346,5117,2118
4292,9/4/2017,77,N,15,102,,N,1234,0.82,1,1,14661,616,530,2969,4791,3802,1953,517,2453,4876,5346,5117,2118
4293,10/4/2017,75,E,18,104,,N,1181,0.28,1,1,14001,300,1922,2967,3289,4035,1488,517,2453,4876,5346,5117,2118
4294,10/4/2017,75,E,9,38,,A,1899,1.5,1,1,20452,341,2878,5756,5034,4880,1563,517,2453,4876,5346,5117,2118
4295,10/4/2017,75,E,18,336,,N,1860,1.64,1,1,23679,826,2616,5388,5665,6389,2795,517,2453,4876,5346,5117,2118
4296,10/4/2017,75,E,9,130,,A,5869,1.3,1,1,91667,4761,13309,20591,20595,19598,12813,517,2453,4876,5346,5117,2118
4297,10/4/2017,75,N,8,175,,N,1510,1.09,1,1,20370,411,3179,5073,5159,4796,1752,517,2453,4876,5346,5117,2118
4298,10/4/2017,75,N,18,154,,N,2346,1.37,1,1,30755,1287,3706,6104,7398,7782,4478,517,2453,4876,5346,5117,2118
4299,10/4/2017,77,E,18,299,,N,671,0.55,1,1,7056,92,1287,1501,1590,1975,611,517,2453,4876,5346,5117,2118
4300,10/4/2017,77,E,18,197,,N,1834,2,1,1,23113,373,3041,5383,6020,6239,2057,517,2453,4876,5346,5117,2118
4301,10/4/2017,77,N,18,102,,N,1655,0.82,1,1,20008,329,1915,4296,5717,5590,2161,517,2453,4876,5346,5117,2118
4302,11/4/2017,75,E,8,38,,N,1755,1.5,1,1,20895,323,3837,5214,4857,5088,1576,517,2453,4876,5346,5117,2118
4303,11/4/2017,75,E,17,104,,A,1240,0.28,1,1,14351,274,1819,3022,3265,4223,1748,517,2453,4876,5346,5117,2118
4304,11/4/2017,75,E,17,336,,A,2066,1.64,1,1,25305,773,2648,5485,6151,7068,3180,517,2453,4876,5346,5117,2118
4305,11/4/2017,75,E,9,130,,A,5379,1.3,1,1,87860,5095,13223,19922,17240,18780,13600,517,2453,4876,5346,5117,2118
4306,11/4/2017,75,N,8,175,,N,1478,1.09,1,1,20506,483,3158,5029,5166,4827,1843,517,2453,4876,5346,5117,2118
4307,11/4/2017,75,N,18,154,,N,2341,1.37,1,1,31251,1368,3765,6067,7458,7870,4723,517,2453,4876,5346,5117,2118
4308,11/4/2017,77,E,17,299,,N,669,0.55,1,1,6845,102,1254,1345,1531,2074,539,517,2453,4876,5346,5117,2118
4309,11/4/2017,77,E,18,197,,N,1870,2,1,1,23610,363,3162,5536,5982,6262,2305,517,2453,4876,5346,5117,2118
4310,11/4/2017,77,N,18,102,,N,1708,0.82,1,1,19927,315,1949,4082,5686,5720,2175,517,2453,4876,5346,5117,2118
4311,12/4/2017,75,E,18,104,,N,1340,0.28,1,1,15109,259,2313,3152,3273,4196,1916,517,2453,4876,5346,5117,2118
4312,12/4/2017,75,E,9,38,,N,1764,1.5,1,1,21339,312,3846,5361,5080,5072,1668,517,2453,4876,5346,5117,2118
4313,12/4/2017,75,E,18,336,,A,1986,1.64,1,1,24315,824,2163,5058,5744,7037,3489,517,2453,4876,5346,5117,2118
4314,12/4/2017,75,E,18,130,,A,5741,1.3,1,1,94424,4431,12508,20878,20641,21573,14393,517,2453,4876,5346,5117,2118
4315,12/4/2017,75,N,8,175,,N,1456,1.09,1,1,20786,539,3154,4968,5287,4921,1917,517,2453,4876,5346,5117,2118
4316,12/4/2017,75,N,18,154,,N,2350,1.37,1,1,31031,1320,3662,6017,7344,8048,4640,517,2453,4876,5346,5117,2118
4317,12/4/2017,77,E,17,299,,A,671,0.55,1,1,7160,93,1279,1520,1588,2062,618,517,2453,4876,5346,5117,2118
4318,12/4/2017,77,E,18,197,,N,1776,2,1,1,23482,390,3085,5438,6094,6157,2318,517,2453,4876,5346,5117,2118
4319,12/4/2017,77,N,18,102,,N,1590,0.82,1,1,20041,300,1959,4188,5617,5736,2241,517,2453,4876,5346,5117,2118
4320,13-04-2017,75,E,8,38,,N,1727,1.5,1,1,21486,365,3796,5315,5101,5112,1797,517,2453,4876,5346,5117,2118
4321,13-04-2017,75,E,18,104,,N,1457,0.28,1,1,15426,324,2305,3016,3344,4530,1907,517,2453,4876,5346,5117,2118
4322,13-04-2017,75,E,17,336,,A,2377,1.64,1,1,28535,892,2363,6316,6899,8065,4000,517,2453,4876,5346,5117,2118
4323,13-04-2017,75,E,18,130,,N,5900,1.3,1,1,91022,4674,12674,19482,17764,21157,15271,517,2453,4876,5346,5117,2118
4324,13-04-2017,75,N,8,175,,N,1425,1.09,1,1,20321,533,3153,5105,4806,4686,2038,517,2453,4876,5346,5117,2118
4325,13-04-2017,75,N,18,154,,N,2387,1.37,1,1,32295,1343,3798,5839,7837,8289,5189,517,2453,4876,5346,5117,2118
4326,13-04-2017,77,E,18,299,,N,653,0.55,1,1,7253,90,1278,1417,1649,2112,707,517,2453,4876,5346,5117,2118
4327,13-04-2017,77,E,18,197,,N,1711,2,1,1,23980,405,3153,5541,6124,6163,2594,517,2453,4876,5346,5117,2118
4328,13-04-2017,77,N,18,102,,N,1671,0.82,1,1,20595,350,1962,4098,5691,5946,2548,517,2453,4876,5346,5117,2118
4329,14-04-2017,75,E,9,38,,N,1598,1.5,1,1,22421,343,3459,5468,5729,5245,2177,517,2453,4876,5346,5117,2118
4330,14-04-2017,75,E,17,104,,N,1464,0.28,1,1,17652,338,1953,3555,4582,4982,2242,517,2453,4876,5346,5117,2118
4331,14-04-2017,75,E,17,336,,A,2471,1.64,1,1,30684,1113,2226,6468,8054,8417,4406,517,2453,4876,5346,5117,2118
4332,14-04-2017,75,E,17,130,,B,5647,1.3,1,1,87045,5215,11523,10197,21690,21121,17299,517,2453,4876,5346,5117,2118
4333,14-04-2017,75,N,8,175,,N,1397,1.09,1,1,21071,566,3007,4953,5162,4857,2526,517,2453,4876,5346,5117,2118
4334,14-04-2017,75,N,17,154,,N,2186,1.37,1,1,32733,1521,3474,5707,8156,8086,5789,517,2453,4876,5346,5117,2118
4335,14-04-2017,77,E,17,299,,N,728,0.55,1,1,7751,142,1106,1571,1895,2181,856,517,2453,4876,5346,5117,2118
4336,14-04-2017,77,E,17,197,,N,1665,2,1,1,23574,468,3051,5464,6029,5690,2872,517,2453,4876,5346,5117,2118
4337,14-04-2017,77,N,18,102,,N,1815,0.82,1,1,22758,380,1865,4571,6537,6413,2992,517,2453,4876,5346,5117,2118
4338,15-04-2017,75,E,13,38,,N,1432,1.5,1,1,18276,469,1339,4997,5179,4187,2105,517,2453,4876,5346,5117,2118
4339,15-04-2017,75,E,13,104,,N,1267,0.28,1,1,16086,580,924,3872,4583,3789,2338,517,2453,4876,5346,5117,2118
4340,15-04-2017,75,E,12,336,,N,2636,1.64,1,1,29590,1182,1593,7916,8232,6461,4206,517,2453,4876,5346,5117,2118
4341,15-04-2017,75,E,18,130,,N,5618,1.3,1,1,96092,7190,8177,20506,21410,20892,17917,517,2453,4876,5346,5117,2118
4342,15-04-2017,75,N,14,175,,N,1111,1.09,1,1,15298,667,1150,3671,4233,3622,1955,517,2453,4876,5346,5117,2118
4343,15-04-2017,75,N,16,154,,N,1787,1.37,1,1,27057,1715,2144,4729,6782,6378,5309,517,2453,4876,5346,5117,2118
4344,15-04-2017,77,E,16,299,,N,511,0.55,1,1,6760,153,576,1555,2011,1663,802,517,2453,4876,5346,5117,2118
4345,15-04-2017,77,E,16,197,,N,1332,2,1,1,18616,636,1081,4520,5148,4578,2653,517,2453,4876,5346,5117,2118
4346,15-04-2017,77,N,13,102,,N,1486,0.82,1,1,18992,597,875,4310,5637,4820,2753,517,2453,4876,5346,5117,2118
4347,16-04-2017,75,E,13,38,,S,1079,1.5,1,1,14074,489,934,3464,3857,3386,1944,517,2453,4876,5346,5117,2118
4348,16-04-2017,75,E,13,104,,N,1401,0.28,1,1,14821,669,684,3637,5003,3364,1464,517,2453,4876,5346,5117,2118
4349,16-04-2017,75,E,12,336,,S,2775,1.64,1,1,28996,1041,1213,7557,8600,6972,3613,517,2453,4876,5346,5117,2118
4350,16-04-2017,75,E,18,130,,S,5892,1.3,1,1,81890,5683,3508,13152,20508,22298,16741,517,2453,4876,5346,5117,2118
4351,16-04-2017,75,N,13,175,,S,901,1.09,1,1,11217,588,788,2583,3105,2687,1466,517,2453,4876,5346,5117,2118
4352,16-04-2017,75,N,16,154,,N,1652,1.37,1,1,24081,1784,1585,3700,6132,5957,4923,517,2453,4876,5346,5117,2118
4353,16-04-2017,77,E,13,299,,N,541,0.55,1,1,6320,177,272,1424,2017,1753,677,517,2453,4876,5346,5117,2118
4354,16-04-2017,77,E,15,197,,N,1171,2,1,1,14622,629,760,3233,4467,3724,1809,517,2453,4876,5346,5117,2118
4355,16-04-2017,77,N,14,102,,N,1117,0.82,1,1,13251,586,588,3004,4107,3220,1746,517,2453,4876,5346,5117,2118
4356,17-04-2017,75,E,18,104,,N,1278,0.28,1,1,14576,284,2254,3110,3414,4081,1433,517,2453,4876,5346,5117,2118
4357,17-04-2017,75,E,8,38,,N,1682,1.5,1,1,20543,364,3711,5263,4879,4804,1522,517,2453,4876,5346,5117,2118
4358,17-04-2017,75,E,18,336,,N,1998,1.64,1,1,24515,768,2772,5750,5908,6762,2555,517,2453,4876,5346,5117,2118
4359,17-04-2017,75,E,9,130,,N,5843,1.3,1,1,90010,4426,12301,21569,20365,19695,11654,517,2453,4876,5346,5117,2118
4360,17-04-2017,75,N,8,175,,N,1431,1.09,1,1,20178,460,3057,5078,5182,4622,1779,517,2453,4876,5346,5117,2118
4361,17-04-2017,75,N,18,154,,N,2294,1.37,1,1,30909,1225,3714,6076,7633,7719,4542,517,2453,4876,5346,5117,2118
4362,17-04-2017,77,E,18,299,,A,697,0.55,1,1,7164,129,1272,1548,1640,1991,584,517,2453,4876,5346,5117,2118
4363,17-04-2017,77,E,18,197,,N,1854,2,1,1,22557,341,3143,5390,5822,5938,1923,517,2453,4876,5346,5117,2118
4364,17-04-2017,77,N,18,102,,N,1673,0.82,1,1,19706,306,1877,4353,5547,5566,2057,517,2453,4876,5346,5117,2118
